smiles,logS,dtype
CC(C)OC(=O)c1ccccc1C(=O)OC(C)C,-2.877,4 STAR
Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-],-3.0,4 STAR
COc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],-3.085,4 STAR
O=[N+]([O-])c1ccc2c(c1)Cc1ccccc1-2,-5.99,4 STAR
Clc1cc(Cl)c(Cl)c(Cl)c1Cl,-5.479,4 STAR
O=C(O)c1ccc(O)c(O)c1O,-2.231,4 STAR
O=C(O)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],-1.067,4 STAR
Cc1ccc([N+](=O)[O-])c([N+](=O)[O-])c1,-3.26,4 STAR
CCc1ccccc1C,-3.207,4 STAR
O=c1cc[nH]c2ccccc12,-1.4809999999999999,4 STAR
Cc1ccc2cc3ccccc3cc2c1,-6.956,4 STAR
Nc1ccc2cc3ccccc3cc2c1,-5.172000000000001,4 STAR
O=C(NC(=O)c1ccccc1)c1ccccc1,-2.273,4 STAR
O=C(O)COc1ccccc1Cl,-2.164,4 STAR
CC(=O)Nc1ccccc1O,-2.235,4 STAR
Cc1nc2ccccc2[nH]1,-1.96,4 STAR
CSc1nc2ccccc2s1,-3.161,4 STAR
Clc1ccccc1I,-3.532,4 STAR
Ic1ccccc1I,-4.217,4 STAR
Brc1ccc(Br)c(Br)c1,-4.498,4 STAR
Oc1ccc(Br)cc1Br,-2.123,4 STAR
Cn1ccc(=O)[nH]c1=O,-0.8,4 STAR
CCC(Cl)CC,-2.63,4 STAR
C=CC(O)CC,0.02,3 STAR
CCN(C)CC,0.713,4 STAR
Cc1ccsc1,-2.39,4 STAR
O=C1CCCN1,1.07,4 STAR
CCCC(O)C(C)C,-1.32,3 STAR
NCc1ccco1,1.013,4 STAR
O=C(O)c1cccc(I)c1,-3.2710000000000004,4 STAR
O=C(O)c1cc(O)cc(C(=O)O)c1,-2.4819999999999998,4 STAR
Cc1ccc(C(=O)O)cc1C,-3.0660000000000003,4 STAR
COC(=O)c1ccc(N)cc1,-1.597,4 STAR
CN(C)c1ccc(C(=O)O)cc1,-3.398,4 STAR
CCCN(CCC)N=O,-1.001,4 STAR
S=C=NCc1ccccc1,-3.136,4 STAR
CCc1ccc(C)cc1,-3.103,4 STAR
C=Cc1ccc(C)cc1,-3.123,4 STAR
O=Cc1ccc(C=O)cc1,-2.827,4 STAR
CCCC(O)CC,-0.8029999999999999,4 STAR
CCCC(=O)OC,-0.833,4 STAR
CCCCC(O)CCCC,-2.49,4 STAR
Ic1ccc(I)cc1,-5.372000000000001,4 STAR
COC(=O)C=CC(=O)OC,-0.256,4 STAR
ICCI,-3.216,4 STAR
CC(C)(C)CCO,-0.5,4 STAR
CC(C)CC(C)(C)O,-0.961,4 STAR
CCCCC(C)(C)O,-1.078,3 STAR
CCCCCC(C)(C)O,-1.72,4 STAR
CCCC(C)Cl,-2.63,3 STAR
COCC(C)C,-0.9,4 STAR
O=[N+]([O-])CCO,1.041,4 STAR
CCOC(C)C,-0.551,4 STAR
CC(C)OC=O,-0.629,4 STAR
Clc1cccc(I)c1,-3.532,4 STAR
Ic1cccc(I)c1,-4.518,4 STAR
O=c1cc(O)cc[nH]1,-1.25,4 STAR
Brc1cc(Br)cc(Br)c1,-5.6,4 STAR
Nc1cc(Cl)cc(Cl)c1,-2.315,4 STAR
CN1CCCCC1,0.226,4 STAR
CC(C)CCCO,-1.14,4 STAR
CCCCC(C)O,-0.873,3 STAR
CCCC[N+](=O)[O-],-1.351,4 STAR
CCCOC(C)C,-1.337,4 STAR
CCCOC(N)=O,-0.13,4 STAR
OCCCBr,0.009000000000000001,4 STAR
C#CCCC,-1.6369999999999998,4 STAR
OCCCCl,0.42200000000000004,4 STAR
CC(C)CCC(C)O,-1.38,3 STAR
CCCCOC,-0.99,4 STAR
CCCOCC,-0.845,4 STAR
C1=CCC=CC1,-2.059,4 STAR
CCCCCOC(C)=O,-1.8769999999999998,4 STAR
C#CCCCCC,-3.01,4 STAR
C1=CCCCCC1,-3.1630000000000003,4 STAR
O=[N+]([O-])OCCO[N+](=O)[O-],-1.35,4 STAR
CCCCCCCC(C)O,-2.7439999999999998,4 STAR
CCCCCCCBr,-4.431,4 STAR
C#CCCCCCC,-3.662,4 STAR
CCCCCCCCl,-3.9960000000000004,4 STAR
CCOCCOCC,-0.15,4 STAR
CCCCCCCCCCCCCC,-7.456,4 STAR
CCCCCCCCCCCCCCCO,-6.35,4 STAR
CN(C)C(=O)N(C)C,0.935,4 STAR
O=C(O)c1ccccc1S(=O)(=O)O,0.39299999999999996,4 STAR
Clc1ccc(Cl)c(Cl)c1Cl,-4.562,4 STAR
Clc1cc(Cl)c(Cl)c(Cl)c1,-4.627,4 STAR
Nc1c(Cl)cc(Cl)cc1Cl,-3.6910000000000003,4 STAR
Brc1cc(Br)c(Br)cc1Br,-6.992999999999999,4 STAR
CCC(=O)OC(C)C,-1.29,4 STAR
Clc1ccc(I)cc1,-4.0760000000000005,4 STAR
CCCCCCCCCCCCC(=O)O,-3.813,4 STAR
NC(=O)CF,1.113,4 STAR
Cc1ccc(-c2ccccc2)cc1,-4.618,4 STAR
CN(C)c1nc(N(C)C)nc(N(C)C)n1,-3.364,4 STAR
C1COCO1,1.13,4 STAR
COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,-2.5839999999999996,4 STAR
Cc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,-4.207,4 STAR
CN(C)P(=O)(N(C)C)N(C)C,0.747,4 STAR
CN(N=O)C(N)=O,-0.855,4 STAR
C#CC=C,-1.464,4 STAR
C=CCC(C)C,-3.2439999999999998,4 STAR
C#CCCCC,-2.2769999999999997,3 STAR
O=C(O)CCCCCCCCCCC(=O)O,-3.76,4 STAR
CCCCCCCCC(C)=O,-3.3089999999999997,4 STAR
Clc1ccccc1Br,-3.2030000000000003,3 STAR
Cn1ccccc1=O,0.9620000000000001,4 STAR
Cc1cc(C)c(C)c(C)c1C,-3.9810000000000003,4 STAR
CCC(=O)Nc1ccc(Cl)c(Cl)c1,-2.986,4 STAR
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,-2.6180000000000003,4 STAR
O=C(O)c1c2ccccc2cc2ccccc12,-3.417,4 STAR
Cc1nc(NS(=O)(=O)c2ccc(N)cc2)oc1C,-2.202,4 STAR
COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O,-4.114,4 STAR
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,-2.861,4 STAR
COP(C)(=O)OC,0.9059999999999999,4 STAR
CCN(N=O)C(N)=O,-0.955,4 STAR
CCCN(CCC)C(=O)SCC,-2.7030000000000003,4 STAR
C=C(C)CCC,-3.033,4 STAR
Cc1c2ccccc2cc2ccccc12,-5.867000000000001,4 STAR
Cc1c2ccccc2c(C)c2ccccc12,-6.566,4 STAR
CCOP(=S)(OCC)SCSc1ccc(Cl)cc1,-5.736000000000001,4 STAR
Clc1ccc(C(c2ccccc2Cl)C(Cl)(Cl)Cl)cc1,-6.62,4 STAR
CCOC(=O)CCCC(=O)OCC,-1.33,4 STAR
C=CC(=O)OCCO,0.935,4 STAR
C=CCCCO,-0.179,4 STAR
CCCCCCCC(C)=O,-2.5839999999999996,4 STAR
Cc1ccc2cc(C)c(C)cc2c1,-5.001,4 STAR
COc1ccc(C=CC(=O)O)cc1,-2.398,4 STAR
Cc1cccc2c1ccc1ccccc12,-5.854,4 STAR
CCNc1nc(NC(C)C)nc(SC)n1,-3.037,4 STAR
COCCCNc1nc(NC(C)C)nc(SC)n1,-2.928,4 STAR
O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,-3.6039999999999996,4 STAR
C=C(C)C(=O)OCCO,-0.114,4 STAR
CN1CCCC1=O,1.004,4 STAR
CCc1cccs1,-2.585,3 STAR
O=[N+]([O-])c1cc(Cl)c(Cl)c(Cl)c1Cl,-4.553,4 STAR
O=[N+]([O-])c1cc(-c2ccccc2)ccc1O,-4.41,4 STAR
CCNc1nc(NC(C)(C)C)nc(SC)n1,-3.985,4 STAR
CCCCN(CCCC)N=O,-2.096,4 STAR
CC(=O)OCCBr,-0.674,3 STAR
CCC#CCC,-2.167,4 STAR
O=NN1CCCC1,0.9990000000000001,4 STAR
O=NN1CCCCCC1,-1.001,4 STAR
Oc1c(Cl)ccc(Cl)c1Cl,-2.642,4 STAR
CN(Cc1ccccc1)N=O,-1.5219999999999998,4 STAR
CCc1ccc2ccccc2c1,-4.29,4 STAR
CCOP(=S)(CC)Sc1ccccc1,-4.159,4 STAR
COc1nn(CSP(=S)(OC)OC)c(=O)s1,-3.2089999999999996,4 STAR
O=C(NCN1CCOCC1)c1cnccn1,0.17600000000000002,4 STAR
COP(=S)(OC)SCSc1ccc(Cl)cc1,-5.294,4 STAR
CN(C)C(=O)C(c1ccccc1)c1ccccc1,-2.964,4 STAR
O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,-5.902,4 STAR
COP(=O)(OC)OC(=CCl)c1cc(Cl)c(Cl)cc1Cl,-4.522,4 STAR
O=[N+]([O-])c1ccc(Nc2ccccc2)c([N+](=O)[O-])c1,-3.8339999999999996,4 STAR
CCOc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,-2.427,4 STAR
C=CC(=O)OCC(C)O,0.8859999999999999,4 STAR
C[N+](C)(C)CCCl,0.799,4 STAR
CNc1nc(NC(C)C)nc(SC)n1,-2.5660000000000003,4 STAR
ClC1=C(Cl)C2(Cl)C3C4OC4C(Cl)C3C1(Cl)C2(Cl)Cl,-6.289,4 STAR
Fc1ccccc1Br,-2.695,4 STAR
Fc1cccc(Br)c1,-2.6660000000000004,4 STAR
CCCCCCc1ccccc1,-5.255,4 STAR
CCCCCCOC(=O)c1ccc(O)cc1,-3.949,4 STAR
CCCCCCCOC(=O)c1ccc(O)cc1,-4.072,4 STAR
CC(C)(C)C(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,-4.583,4 STAR
CC#CCCCC,-2.7710000000000004,4 STAR
Oc1ccc2c(c1)CCCC2,-1.995,3 STAR
CCc1cccc2ccccc12,-4.164,3 STAR
CN=C(O)Oc1cccc(C)c1,-1.8030000000000002,4 STAR
Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,-3.678,4 STAR
CC(=O)OCC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,-4.9,4 STAR
CCC(C)(C)CO,-1.129,4 STAR
N#Cc1c(Cl)cccc1Cl,-3.98,4 STAR
NCC1CCC(C(=O)O)CC1,0.026000000000000002,4 STAR
Cc1cc(C)c2ccccc2n1,-1.944,4 STAR
CC(C)OP(C)(=O)OC(C)C,-0.052000000000000005,4 STAR
CCCCCCCCCCCCCCCCCO,-7.506,4 STAR
CC1CN(N=O)CC(C)O1,-0.065,4 STAR
C1OC1C1CO1,1.065,4 STAR
CC(=O)Oc1ccc(Br)cc1C(=O)O,-2.589,4 STAR
CNC(=O)Oc1cccc2c1OC(C)(C)C2,-2.84,4 STAR
COc1ccc(NC(N)=O)cc1,-1.5919999999999999,4 STAR
COc1ccc(O)c([N+](=O)[O-])c1,-2.839,4 STAR
Cc1cc(Cl)ccc1O,-1.5519999999999998,4 STAR
CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],-6.047999999999999,4 STAR
CN(C)NC(=O)CCC(=O)O,-0.205,4 STAR
COc1nc(NC(C)C)nc(NC(C)C)n1,-2.478,4 STAR
COC(C)(C)C,-0.23800000000000002,4 STAR
CNC(=O)ON=CC(C)(C)S(C)(=O)=O,-1.347,4 STAR
CCCCCCCCCC(C)O,-2.94,4 STAR
Cc1cnc2c(ccc3c(C)c(C)cnc32)c1C,-5.195,4 STAR
CN(C)CCC=C1c2ccccc2COc2ccccc21,-3.947,4 STAR
CCC1CCCCC1,-4.251,4 STAR
Oc1ccc(N=Nc2ccccc2)cc1,-3.343,4 STAR
N#Cc1cc(Br)c(O)c(Br)c1,-3.3280000000000003,4 STAR
Nc1cnn(-c2ccccc2)c(=O)c1Cl,-2.7439999999999998,4 STAR
O=C(O)c1nc(Cl)ccc1Cl,-2.283,4 STAR
Cc1cc2c3ccccc3ccc2c2ccccc12,-6.571000000000001,4 STAR
Cc1cccc2c1Cc1ccccc1-2,-5.218,4 STAR
CCCCCCCCC(=O)OC,-3.8760000000000003,4 STAR
c1cc2c3c(ccc4c3c1CCC4)CCC2,-5.959,4 STAR
Clc1cc2c(cc1Cl)Oc1cc(Cl)c(Cl)cc1O2,-9.207,4 STAR
CON(C)C(=O)Nc1ccc(Cl)cc1,-2.363,4 STAR
Clc1cccc2c(Cl)cccc12,-5.716,4 STAR
Clc1ccc(Cl)c2ccccc12,-5.803,4 STAR
CCN(CC)C(=O)CSc1ccc(Cl)nn1,-1.716,4 STAR
O=[N+]([O-])c1ccc(Oc2ccc(Cl)cc2Cl)cc1,-5.452999999999999,4 STAR
O=[N+]([O-])c1ccc(Oc2c(Cl)cc(Cl)cc2Cl)cc1,-5.62,4 STAR
COC(=O)c1c(Cl)c(Cl)c(C(=O)OC)c(Cl)c1Cl,-5.822,4 STAR
CCCCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],-6.525,4 STAR
Nc1ncnc2c1ncn2C1(CO)OC(CO)C(O)C1O,-1.57,4 STAR
N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl,-5.647,4 STAR
Cc1cccc(S(N)(=O)=O)c1,-1.341,4 STAR
CCNc1nc(Cl)nc(NC(C)C)n1,-3.887,4 STAR
CCN(CC)c1nc(Cl)nc(NC(C)C)n1,-3.785,4 STAR
CCNc1nc(Cl)nc(N(CC)CC)n1,-4.06,4 STAR
COc1c(Cl)ccc(Cl)c1C(=O)O,-1.6909999999999998,4 STAR
Nc1c(Cl)c(Cl)nc(C(=O)O)c1Cl,-2.7489999999999997,4 STAR
NC(=S)c1c(Cl)cccc1Cl,-2.336,4 STAR
CC(C)N(C(=O)CCl)c1ccccc1,-2.481,4 STAR
Clc1cccc(C(Cl)(Cl)Cl)n1,-3.761,4 STAR
C#CC(C)OC(=O)Nc1cccc(Cl)c1,-2.617,4 STAR
CN(C)C(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1,-4.895,4 STAR
CC1CCCCC1NC(=O)Nc1ccccc1,-4.111000000000001,4 STAR
NC(=O)c1c(Cl)cccc1Cl,-1.8430000000000002,4 STAR
Nc1nc(=O)[nH]cc1F,-0.935,4 STAR
CC(C)c1ccc2ccccc2c1,-5.297999999999999,4 STAR
CNC(=O)Oc1ccc(N(C)C)c(C)c1,-2.3569999999999998,4 STAR
CNC(=O)Oc1cc(C)c(SC)c(C)c1,-4.353,4 STAR
CCC(C)(C)c1ccccc1,-4.15,4 STAR
CCOC(=O)CCCCCC(=O)OCC,-2.013,4 STAR
CCOC(=O)CCCCCCC(=O)OCC,-2.53,4 STAR
Clc1cccc(-c2cccc(Cl)c2)c1,-5.797999999999999,4 STAR
Clc1ccc(-c2ccc(Cl)cc2)cc1,-6.556,4 STAR
Clc1cccc2cccc(Cl)c12,-5.796,4 STAR
Clc1cc2ccccc2cc1Cl,-6.357,4 STAR
Clc1c(Cl)c(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,-10.827,4 STAR
Clc1ccccc1-c1ccccc1,-4.592,4 STAR
Clc1cccc(-c2ccccc2)c1,-4.716,4 STAR
Clc1ccc(-c2ccccc2)cc1,-5.149,4 STAR
CCOP(=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,-5.0169999999999995,4 STAR
COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,-6.086,4 STAR
Cc1ccc(C)c2c(C)cccc12,-4.909,4 STAR
S=C=Nc1cccc(Br)c1,-4.085,4 STAR
Clc1cc(Cl)c(Cl)c(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1Cl,-9.466000000000001,4 STAR
CCCCC(=O)OC1(C(=O)CO)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,-4.71,4 STAR
CN(C)C(=O)Nc1cccc(C(F)(F)F)c1,-3.4360000000000004,4 STAR
CCCCCCCCc1ccccc1,-6.46,4 STAR
Clc1ccc2ccc(Cl)cc2c1,-5.922000000000001,4 STAR
CCSC(=O)N1CCCCCC1,-2.286,4 STAR
CCCC1(CCC)C(=O)NC(=O)NC1=O,-2.549,4 STAR
Clc1c(Cl)c(Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2c1Cl,-9.703,4 STAR
CCC(N)Cc1c[nH]c2ccccc12,-2.5669999999999997,4 STAR
CCCCCCCCC#N,-3.299,4 STAR
Nc1cccc2c(N)cccc12,-2.6189999999999998,4 STAR
CCOP(=S)(OCC)SCC(=O)NC(C)C,-2.057,4 STAR
Cc1cccc(Oc2ccc([N+](=O)[O-])cc2)c1,-4.6610000000000005,4 STAR
CCCC(C)C(=O)Nc1ccc(C)c(Cl)c1,-4.45,4 STAR
CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21,-5.233,4 STAR
C#CCOS(=O)OC1CCCCC1Oc1ccc(C(C)(C)C)cc1,-5.846,4 STAR
CCCCOC(=O)C1(O)c2ccccc2-c2ccccc21,-3.888,4 STAR
CC12CCC3C(CCC4CC5SC5CC43C)C1CCC2O,-5.407,4 STAR
Fc1cc(F)c(F)c(F)c1,-2.306,4 STAR
CCCC(C)(C)CO,-1.52,4 STAR
Cc1ccc2cc3c(ccc4ccccc43)cc2c1,-6.816,4 STAR
C#CCCCC#C,-1.7469999999999999,4 STAR
C#CCCCCCC#C,-2.983,4 STAR
Cc1ccc(C)c(O)c1C,-1.936,4 STAR
CNC(=O)Oc1ccc(C)c(C)c1,-2.1390000000000002,4 STAR
CCCCOCC1CO1,-0.8140000000000001,4 STAR
CC(C)CCCCCCO,-2.487,4 STAR
Clc1ccc(-c2ccc(Cl)cc2Cl)c(Cl)c1,-6.732,4 STAR
COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1Cl,-4.306,4 STAR
O=C(O)C1(O)c2ccccc2-c2ccc(Cl)cc21,-4.1610000000000005,4 STAR
CC(=O)Oc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-],-4.4719999999999995,4 STAR
CCOP(=S)(OCC)SCCS(=O)(=O)CC,-2.54,4 STAR
CCOP(=S)(OCC)SCC[S+]([O-])CC,-1.861,4 STAR
Cc1cccc2ccc3cc4ccccc4cc3c12,-6.644,4 STAR
O=C(O)c1cc(Cl)ccc1[N+](=O)[O-],-1.319,4 STAR
CCCCOP(=O)(OCCCC)Oc1ccccc1,-3.475,4 STAR
Cc1ccc2c(ccc3ccccc32)c1,-5.837000000000001,4 STAR
Cc1c2ccccc2cc2c1ccc1ccccc12,-7.343,4 STAR
Cc1cc(O)ccc1[N+](=O)[O-],-2.11,4 STAR
CCOP(=O)(OCC)SC[S+]([O-])CC,-1.5119999999999998,4 STAR
CCOC(=O)C(SP(=S)(OC)OC)c1ccccc1,-3.205,4 STAR
CC(=O)Nc1ccc(OC(C)=O)cc1,-1.9080000000000001,4 STAR
CNC(=O)Oc1cc(C)cc(C(C)C)c1,-3.3569999999999998,4 STAR
CNC(=O)Oc1ccccc1C(C)C,-2.6839999999999997,4 STAR
COP(=S)(OC)Oc1ccc(C#N)cc1,-3.7230000000000003,4 STAR
CCOP(=S)(OCC)SCn1nnc2ccccc2c1=O,-4.5169999999999995,4 STAR
Nc1cc2c3ccccc3ccc2c2ccccc12,-6.196000000000001,4 STAR
CNC(=O)Oc1cc(C)cc(C)c1,-2.5810000000000004,4 STAR
COc1cc(Cl)c(OC)cc1Cl,-4.413,4 STAR
CCCCCCCCCCCCN1CCCC1=O,-4.67,4 STAR
COc1coc(CSP(=O)(OC)OC)cc1=O,0.528,4 STAR
CC1CNC(C)CN1,0.486,3 STAR
CC(=O)Nc1ccc(N=Nc2cc(C)ccc2O)cc1,-5.358,4 STAR
O=C(O)CCCCCCCCCCBr,-3.699,4 STAR
COc1cc(N)c2c(c1N)C(=O)c1ccccc1C2=O,-5.746,4 STAR
CCN(CCO)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,-6.292999999999999,4 STAR
CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,-5.496,4 STAR
Clc1ccc(-c2ccccc2)cc1Cl,-6.39,4 STAR
O=C(O)COc1cccc(Cl)c1Cl,-2.8089999999999997,4 STAR
O=Cc1ccc(O)c([N+](=O)[O-])c1,-2.949,4 STAR
CON(C)C(=O)Nc1ccc(Br)cc1,-2.895,4 STAR
C=CCCCC=C,-3.34,4 STAR
CC1CCCC(C)(C)C1,-4.853,4 STAR
Cc1ccc(N(CCO)CCO)cc1,-0.91,4 STAR
CC(C)(C)CCCO,-1.551,4 STAR
O=C(c1ccccc1O)N1CCOCC1,-1.704,4 STAR
Clc1c(Cl)c(Cl)c2c(c1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,-12.06,4 STAR
OCC(CO)(CBr)CBr,-0.838,4 STAR
COC(=O)NS(=O)(=O)c1ccc(N)cc1,-1.663,4 STAR
Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,-4.462,4 STAR
COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,-6.237,4 STAR
C#CCCCCCCC,-4.093999999999999,4 STAR
Clc1c(Cl)c(Cl)c2nccnc2c1Cl,-5.428,4 STAR
CC(C)CCC(C)(C)C,-5.047,4 STAR
CNC(=O)Oc1ccc(SC)c(C)c1,-3.9730000000000003,4 STAR
O=C(C(Cl)Cl)N(CCO)Cc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,-5.124,4 STAR
Cc1cc2ccccc2c2ccc3ccccc3c12,-6.5920000000000005,4 STAR
Cc1c(C)c2c3ccccc3ccc2c2ccccc12,-7.011,4 STAR
CC=CC(=O)O,0.0,4 STAR
CCOP(=O)(OCC)SCC(=O)NC(C)(C)C#N,-0.624,4 STAR
C#CC(C)N(C)C(=O)Nc1ccc(Cl)cc1,-3.897,4 STAR
CCC(C)c1ccccc1OC(=O)NC,-2.497,4 STAR
Cc1cc(N(CCO)CCO)ccc1N=Nc1ccc([N+](=O)[O-])cc1Cl,-6.57,4 STAR
COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1,-2.543,4 STAR
COP1(=S)OCc2ccccc2O1,-3.571,4 STAR
CCC(O)C(C)(C)C,-1.151,4 STAR
O=C(O)COc1c(Cl)ccc(Cl)c1Cl,-2.62,4 STAR
COc1cc(O)c(C(=O)c2ccccc2)cc1S(=O)(=O)O,-0.091,4 STAR
CCSc1nc(NC(C)C)nc(NC(C)C)n1,-4.203,4 STAR
CCCCCCCI,-4.81,4 STAR
CC1CCC(C)(C)C1,-4.478,3 STAR
CCCCN(CC)N=O,-1.035,4 STAR
CC12CCC(C1)C(C)(C)C2=O,-1.85,4 STAR
CCCN(CCC)c1c([N+](=O)[O-])cc(S(C)(=O)=O)cc1[N+](=O)[O-],-5.76,4 STAR
O=C(O)c1cccc(Cl)c1[N+](=O)[O-],-2.6319999999999997,4 STAR
OCc1cccc2ccccc12,-1.744,4 STAR
CC=CC#N,-0.429,4 STAR
C=CC(O)CCC,-0.599,4 STAR
CCOP(=S)(OCC)Oc1cc(Cl)c(Br)cc1Cl,-5.952000000000001,4 STAR
Cc1cccc(O)c1[N+](=O)[O-],-1.641,4 STAR
CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,-4.195,4 STAR
CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,-4.485,4 STAR
O=[N+]([O-])c1cc(S(=O)(=O)Nc2ccccc2)ccc1Nc1ccccc1,-6.269,4 STAR
CCOP(=S)(OCC)N1C(=O)c2ccccc2C1=O,-3.352,4 STAR
C=CCCBr,-2.247,4 STAR
CCCCc1c(C)nc(N(C)C)nc1O,-2.242,4 STAR
CC1=C(C(=O)Nc2ccccc2)SCCO1,-3.141,4 STAR
CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1,-2.427,4 STAR
CC(C)=CCCC(C)=CC=O,-2.055,4 STAR
CCCCC(C)(O)CC,-1.6,3 STAR
COP(=S)(OC)Oc1nc(Cl)c(Cl)cc1Cl,-4.831,4 STAR
CCOC1CC1,-0.6409999999999999,4 STAR
CC[S+]([O-])CSP(=S)(OC(C)C)OC(C)C,-2.307,4 STAR
CC(C)OC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,-4.53,4 STAR
O=c1oc2ccccc2c(O)c1C1CCCc2ccccc21,-4.864,4 STAR
Cc1[nH]c(=O)n(C(C)(C)C)c(=O)c1Cl,-2.485,4 STAR
CCNc1nc(Cl)nc(NC(C)(C)C)n1,-4.402,4 STAR
CCCC(C)O,-0.29600000000000004,4 STAR
Cc1cc(Cl)ccc1N=CN(C)C,-2.862,4 STAR
CC(C)Nc1nc(N)nc(Cl)n1,-2.7060000000000004,4 STAR
CC(Cl)=CC(=O)O,-0.605,4 STAR
O=NCc1ccc([N+](=O)[O-])o1,-2.193,4 STAR
CNCC(O)C(O)C(O)C(O)CO,0.7090000000000001,4 STAR
CCNc1nc(Cl)nc(NCC(=O)OCC)n1,-2.937,4 STAR
N#CCCN(CCO)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2Cl)cc1,-6.13,4 STAR
CCC(C)OC,-0.73,3 STAR
O=C(O)CC(O)C(=O)O,0.873,4 STAR
CNC(=O)C=C(C)OP(=O)(OC)OC,0.6509999999999999,4 STAR
CNC(=O)Oc1ccccc1C1OCCO1,-1.571,4 STAR
Clc1ccc(Oc2ccccc2)cc1,-4.793,4 STAR
Clc1ccc(-c2ccc(Cl)cc2Cl)cc1,-5.979,4 STAR
CCCCN(C)N=O,-0.7,4 STAR
Cc1cc(O)c([N+](=O)[O-])cc1Cl,-4.39,4 STAR
COC(=O)c1cc(Cl)cc(N)c1Cl,-3.263,4 STAR
CSc1nc(NC(C)C)nc(NC(C)C)n1,-3.864,4 STAR
CCCC(C)(C)C(=O)Nc1ccc(Cl)cc1,-4.022,4 STAR
CCCOP(=O)(OCCC)Oc1ccc(SC)cc1,-3.386,4 STAR
CC(Cl)C(C)Cl,-2.354,4 STAR
CC(C)=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,-4.8580000000000005,4 STAR
COP(=O)(OC)OC(C)=CC(=O)OC(C)c1ccccc1,-2.497,4 STAR
O=C1c2ccccc2C(=O)C1c1ccc2ccccc2n1,-6.209,4 STAR
Cc1cc(=O)[nH]o1,-0.067,4 STAR
COP(N)(=O)SC,0.85,4 STAR
CCOP(=S)(OCC)SC(CCl)N1C(=O)c2ccccc2C1=O,-6.34,4 STAR
Nc1cc([N+](=O)[O-])ccc1Br,-3.5580000000000003,4 STAR
CCOP(=S)(OCC)SC[S+]([O-])C(C)(C)C,-2.4419999999999997,4 STAR
CCN(C)N=O,0.532,4 STAR
COC(=O)Nc1nc2ccccc2[nH]1,-3.8339999999999996,4 STAR
COc1ccc(C(O)(c2cncnc2)C2CC2)cc1,-2.596,4 STAR
Clc1ccccc1-c1ccccc1Cl,-5.081,4 STAR
CCOP(=S)(Oc1ccc(C#N)cc1)c1ccccc1,-5.704,4 STAR
CCOP(=S)(OCC)SCSC(C)(C)C,-4.755,4 STAR
CCCSP(=O)(OCC)SCCC,-2.509,4 STAR
