smiles,logS,dtype
CCC(Br)C(=O)O,-0.3776,G1
O=C(O)Cc1cccc2ccccc12,-2.6468,G1
O=C(O)Cc1c[nH]c2ccccc12,-2.0674,G3
CCC(CC)C(=O)O,-0.8098,G1
Cc1cc(Cl)ccc1OCC(=O)O,-2.503,G3
O=C(O)CCCCCC(=O)O,-0.5056,G1
CCCCCCCCCCC(=O)O,-3.5525,G3
O=C(O)COc1ccccc1,-1.1031,G3
O=C(O)COc1ccc(Cl)cc1,-2.29,G3
O=C(O)/C=C/c1ccccc1,-2.4335,G5
CCCCC(CC)C(=O)O,-1.858,G3
CCCCCCCCCCCCCC(=O)O,-5.3293,G1
O=C(O)COc1ccc(Cl)c(Cl)c1,-2.6846,G1
O=C(O)COc1ccccc1Cl,-2.1637,G1
COc1ccc(/C=C/C(=O)O)cc1,-2.3984,G3
O=C(O)c1cc(Cl)cc(Cl)c1,-3.1137,G1
O=C(O)c1ccc(Cl)c(Cl)c1,-3.495,G3
O=C(O)c1cccc2ccccc12,-3.3015,G1
O=C(O)c1ccsc1,-1.4743,G1
O=C(O)c1ccco1,-0.4802,G5
O=C(O)c1ccccc1I,-2.7308,G3
O=C(O)c1ccc2ccccc2c1,-3.5639,G3
Cc1cccc(C(=O)O)c1,-2.1428,G3
COc1ccc(C(=O)O)cc1,-2.458,G3
Cc1ccccc1C(=O)O,-2.0621,G3
O=C(O)c1cccc(F)c1,-1.9704,G1
O=C(O)c1ccc(F)cc1,-2.0673,G1
O=C(O)c1cccc(Cl)c1,-2.5415,G3
CC(C)c1ccc(C(=O)O)cc1,-3.0364,G1
O=C(O)c1cccc(Br)c1,-2.699,G3
O=C(O)c1ccc(Br)cc1,-3.5251,G3
O=C(O)c1cccc(I)c1,-3.2706,G3
O=C(O)c1ccc(I)cc1,-3.9631,G3
CC(C)(C)CO,-0.4012,G1
CCC(C)O,0.3877,G5
OC(c1ccccc1)c1ccccc1,-2.5494,G3
OCc1ccccc1,-0.4319,G3
OC1CCCCC1,-0.3774,G5
CCCCCCCO,-1.8425,G5
OCCCc1ccccc1,-1.3798,G3
CCCCCCC(C)O,-2.0655,G5
CCCCCC(C)O,-1.5507,G1
CCC(O)CC,-0.2334,G1
Cc1ccc(CO)cc1,-1.1999,G1
CCCC(O)CCC,-1.3931,G1
CCCCC(O)CC,-1.4631,G1
CC1CCC(O)CC1,-0.8815,G1
CCCC(O)CC,-0.8025,G1
CCCCC(C)O,-0.8726,G3
OCc1c(Cl)cccc1Cl,-2.1019,G1
CCBr,-1.086,G1
CCI,-1.6009,G1
ICI,-2.3345,G1
CC(C)Cl,-1.4037,G1
CC(Cl)Cl,-1.2913,G1
FC(Cl)Cl,-0.7383,G1
FC(F)F,-1.2334,G3
FC(Cl)(Cl)Cl,-2.0965,G1
ClC(Cl)C(Cl)(Cl)Cl,-2.6248,G3
FC(F)(Cl)C(F)(Cl)Cl,-3.0423,G1
ClC(Cl)C(Cl)Cl,-1.7536,G3
BrC1CCCCC1,-2.2943,G1
CCCCCBr,-3.0753,G1
CCCCCCBr,-3.8078,G1
ClCCCCl,-1.6137,G1
CCCCCCCBr,-4.431,G1
CCCCCCCCl,-3.9957,G1
CCCCCCCI,-4.8102,G1
O=Cc1ccco1,-0.0962,G1
O=Cc1ccc2c(c1)OCO2,-1.6324,G3
O=Cc1ccccc1[N+](=O)[O-],-1.8138,G1
O=Cc1ccc([N+](=O)[O-])cc1,-1.8101,G1
C=C(C)C(=O)OCC,-1.3251,G3
C=C(C)C(=O)OCC(C)C,-2.039,G3
CCOC(=O)NC,0.8255,G1
CCOC(=O)CCC(=O)OCC,-0.96,G1
CCCCOC(=O)c1ccccc1,-3.4801,G1
CC(=O)OCc1ccccc1,-1.6853,G1
CCOC(=O)CC(C)=O,-0.073,G3
CCC(=O)OC,-0.1498,G1
CC(C)OC(=O)c1ccccc1C(=O)OC(C)C,-2.8773,G1
CC(=O)OCCBr,-0.6737,G1
CCC(=O)CC,-0.253,G5
CC(=O)CCC(C)C,-1.3252,G1
CC(=O)C(C)C,-0.1513,G5
CCCCCCCCC(C)=O,-3.3085,G1
CC(C)(O)C(Cl)(Cl)Cl,-1.346,G1
OCC(Cl)(Cl)Cl,-0.2537,G1
N#Cc1ccccc1,-1.7123,G4
CCC#N,0.2718,G1
C=CC#N,0.1474,G1
CCCC#N,-0.321,G3
N#Cc1c(Cl)cccc1Cl,-3.9803,G3
C=CCCCCCC,-4.4373,G1
C=CCCCCCCC,-5.052,G1
C1=CC=CCC=C1,-2.1721,G3
C/C=C\C,-1.9302,G1
C=CCC=C,-2.0866,G1
C=CCCCC,-3.2261,G1
C=CCCC=C,-2.6867,G1
C=CCCCCC,-3.732,G1
C1=CCC=CC1,-2.0587,G3
Cc1c[nH]c2ccccc12,-2.4206,G1
c1ccc2n[nH]nc2c1,-0.7794,G1
c1ccc2sccc2c1,-3.0138,G1
c1cc[nH]c1,-0.1734,G1
c1ccc2[nH]ncc2c1,-2.1554,G1
c1ccc2ocnc2c1,-1.1548,G1
c1ccc2c(c1)CCC2,-3.0351,G1
Cc1ccco1,-1.4372,G1
COCc1ccc([N+](=O)[O-])o1,-1.1548,G1
Cc1nc2ccccc2[nH]1,-1.9598,G1
CSc1nc2ccccc2s1,-3.1614,G1
Cc1ccsc1,-2.3899,G1
CCc1cccs1,-2.5846,G1
S=C1NCCN1,-0.7083,G3
C=C(F)F,-0.7061,G2
ClC1=C(Cl)C(Cl)(Cl)C(Cl)=C1Cl,-5.1805,G1
ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,-4.9111,G1
C=CCBr,-1.4995,G1
C=CCCBr,-2.2473,G1
Cc1cccc2ccccc12,-3.7413,G5
Clc1cccc2ccccc12,-3.9706,G3
Cc1ccc2ccccc2c1,-3.762,G1
Clc1ccc2ccccc2c1,-4.143,G2
Nc1cccc2ccccc12,-1.9255,G1
Oc1ccc2ccccc2c1,-2.2809,G1
S=C=Nc1cccc2ccccc12,-4.6022,G1
Cc1ccc(C)c2ccccc12,-4.1369,G1
Cc1cc(C)c2ccccc2c1,-4.2907,G1
Cc1ccc2cc(C)ccc2c1,-4.8927,G3
Cc1ccc2cc(C)c(C)cc2c1,-5.0007,G1
CCc1ccc2ccccc2c1,-4.2901,G1
CCc1cccc2ccccc12,-4.1644,G1
OCc1cccc2ccccc12,-1.7444,G1
c1ccc2c(c1)Oc1ccccc1O2,-5.3106,G3
Clc1cccc2c1Oc1ccccc1O2,-5.7196,G1
Clc1ccc2c(c1)Oc1ccccc1O2,-5.8359,G3
Cc1ccccc1[N+](=O)[O-],-2.3243,G5
COc1ccccc1[N+](=O)[O-],-1.9572,G1
O=[N+]([O-])c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,-2.8846,G1
O=[N+]([O-])c1cccc([N+](=O)[O-])c1,-2.4989,G3
COc1ccc([N+](=O)[O-])cc1,-2.4142,G1
O=[N+]([O-])c1ccc([N+](=O)[O-])cc1,-3.3867,G1
Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],-3.2423,G5
O=[N+]([O-])c1ccccc1[N+](=O)[O-],-3.1017,G1
COc1cccc([N+](=O)[O-])c1,-2.4861,G1
Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-],-3.0003,G1
Cc1ccc([N+](=O)[O-])c([N+](=O)[O-])c1,-3.2604,G1
CCOC(N)=O,0.7314,G3
C=CC(N)=O,0.9544,G3
CCCC(N)=O,0.2721,G1
O=[N+]([O-])OCC(O)CO[N+](=O)[O-],-0.366,G1
CCCC[N+](=O)[O-],-1.3506,G1
CCCCC[N+](=O)[O-],-1.9548,G1
O=[N+]([O-])OCCO[N+](=O)[O-],-1.3495,G1
C#CCCC,-1.6374,G1
CCOCC,-0.0889,G3
CCCOCCC,-1.3192,G3
CCCCCCOCCO,-1.1694,G1
CCCCOCCOCCCC,-1.9402,G1
C1CCOCC1,-0.031,G1
CCCCOCCCC,-2.6376,G4
FC(F)OC(F)(F)C(F)Cl,-1.5162,G1
FC(F)OC(Cl)C(F)(F)F,-1.6157,G1
CCN(CC)N=O,0.0161,G1
O=NN(c1ccccc1)c1ccccc1,-3.7531,G1
O=Nc1ccc2ccccc2c1O,-2.5395,G1
CC(C)N(N=O)C(C)C,-1.0006,G1
CCCN(CCC)N=O,-1.0006,G1
CCCCN(CCCC)N=O,-2.0955,G1
CCCCN(CC)N=O,-1.0354,G1
CCCCN(C)N=O,-0.6996,G1
CCN(C)N=O,0.5321,G1
Brc1ccc(-c2ccccc2)cc1,-5.5526,G1
Cc1ccc(-c2ccccc2)cc1,-4.6185,G1
Clc1cccc(-c2cccc(Cl)c2)c1,-5.7983,G1
Clc1ccc(-c2ccc(Cl)cc2)cc1,-6.5561,G3
Clc1ccccc1-c1ccccc1,-4.5917,G3
Clc1ccc(-c2ccccc2)cc1Cl,-6.3899,G2
Clc1ccccc1-c1ccccc1Cl,-5.0813,G5
Clc1cccc(Cl)c1-c1c(Cl)cccc1Cl,-7.3898,G5
Clc1cccc(-c2ccccc2)c1Cl,-5.3498,G1
Clc1c(Cl)c(Cl)c(-c2ccccc2)c(Cl)c1Cl,-7.9107,G1
Clc1cccc(-c2ccccc2Cl)c1,-5.5851,G1
Clc1ccc(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,-7.3867,G3
Clc1ccc(-c2ccc(Cl)c(Cl)c2)c(Cl)c1,-6.8995,G3
Clc1ccc(Cl)c(-c2ccc(Cl)c(Cl)c2)c1,-6.8526,G3
Clc1ccc(-c2cc(Cl)c(Cl)cc2Cl)cc1,-7.7699,G1
Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)cc1,-6.8754,G1
Clc1ccc(-c2ccccc2)c(Cl)c1,-5.2878,G3
Clc1ccc(Cl)c(-c2ccccc2)c1,-5.2993,G3
Clc1ccc(-c2ccccc2Cl)cc1,-5.2803,G5
Clc1cc(Cl)c(-c2ccc(Cl)c(Cl)c2Cl)cc1Cl,-8.3813,G5
Brc1ccc(-c2ccc(Br)c(Br)c2Br)c(Br)c1Br,-7.7563,G1
Clc1ccc(-c2ccccc2Cl)c(Cl)c1,-6.4902,G1
Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)c1,-7.3263,G3
Clc1ccc(Cl)c(-c2c(Cl)ccc(Cl)c2Cl)c1,-7.1895,G1
Clc1ccc(-c2cc(Cl)c(Cl)cc2Cl)c(Cl)c1,-7.9503,G1
Clc1ccc(-c2c(Cl)ccc(Cl)c2Cl)cc1Cl,-7.6499,G1
Clc1ccc(Cl)c(-c2c(Cl)ccc(Cl)c2Cl)c1Cl,-7.9032,G5
Clc1ccccc1-c1c(Cl)cccc1Cl,-5.9003,G1
Clc1ccc(-c2c(Cl)cccc2Cl)cc1,-6.2095,G3
Clc1ccccc1-c1cccc(Cl)c1Cl,-5.944,G1
Clc1cccc(-c2cc(Cl)ccc2Cl)c1,-6.0077,G1
Clc1ccc(-c2ccccc2Cl)cc1Cl,-6.287000000000001,G3
Clc1ccc(-c2ccc(Cl)c(Cl)c2)cc1,-6.5541,G3
Clc1cccc(-c2cccc(Cl)c2Cl)c1Cl,-7.2722,G1
Clc1ccc(Cl)c(-c2cccc(Cl)c2Cl)c1,-6.4654,G3
Clc1ccccc1-c1ccc(Cl)c(Cl)c1Cl,-6.8299,G1
Clc1ccc(Cl)c(-c2cc(Cl)cc(Cl)c2Cl)c1,-7.8201,G1
Clc1cc(Cl)c(Cl)c(-c2c(Cl)ccc(Cl)c2Cl)c1,-7.8218,G1
Clc1cccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c1Cl,-8.4206,G5
NC(=O)c1ccccc1,-0.953,G1
CC1=CC(=O)c2ccccc2C1=O,-3.0319,G3
ClCc1ccccc1,-2.3822,G1
CSc1ccccc1,-2.39,G2
O=CNc1ccccc1,-0.6785,G1
S=C=Nc1ccccc1,-3.1772,G1
CC(=O)Nc1ccccc1Cl,-1.4001,G1
CC(=O)Nc1cccc(C)c1,-2.091,G1
CC(=O)Nc1ccccc1[N+](=O)[O-],-1.9093,G1
S=C=NCc1ccccc1,-3.1364,G1
Oc1ccc2c(c1)CCCC2,-1.9948,G1
NC(=O)c1c(Cl)cccc1Cl,-1.8427,G1
Cc1cccc(Oc2ccc([N+](=O)[O-])cc2)c1,-4.6613,G1
CCNCNC(=O)c1ccccc1,-0.0749,G1
CNCC(C)c1ccccc1,-1.0947,G1
O=NN1CCCCC1,-0.1738,G1
c1ccc(N=Nc2ccccc2)cc1,-4.4544,G3
COC(=O)[C@@H]1C2CCC(C[C@@H]1OC(=O)c1ccccc1)N2C,-2.2267,G1
CN(C)CCCN1c2ccccc2CCc2ccccc21,-4.187,G1
COP(=O)(OC)OC,0.5526,G1
CC(C)OP(C)(=O)OC(C)C,-0.0516,G1
NC(=O)NCc1ccccc1,-0.9462,G1
NS(=O)(=O)c1ccccc1,-1.5630000000000002,G1
Cc1cccc(S(N)(=O)=O)c1,-1.3409,G1
O=P1(N(CCCl)CCCl)NCCCO1,-0.8147,G1
Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1,-7.8092,G5
COP(=S)(OC)Oc1ccc(SC)c(C)c1,-4.5695,G1
CNC(=O)CSP(=S)(OC)OC,-0.9624,G3
ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,-6.9004,G2
O=C(O)COc1ccc(Cl)cc1Cl,-2.5139,G3
CCOP(=S)(OCC)Oc1ccc(Cl)cc1Cl,-6.1094,G1
CC(C)OC(=O)Nc1cccc(Cl)c1,-3.3804,G1
CN(C)C(=O)Nc1ccccc1,-1.6101,G5
CC(CCl)OC(C)CCl,-2.0027,G1
OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,-5.6657,G3
CC(Oc1ccc(Cl)cc1Cl)C(=O)O,-2.8271,G3
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,-3.3637,G1
CC(C)OC(=O)Nc1ccccc1,-3.0005,G1
CCOP(=S)(OCC)SCSCC,-3.7166,G3
CCOP(=S)(OCC)SCCSCC,-4.2262,G1
COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,-5.5072,G4
COP(=S)(NC(C)C)Oc1ccc(Cl)cc1Cl,-4.7982,G1
CNP(=O)(OC)Oc1ccc(C(C)(C)C)cc1Cl,-3.1639,G1
COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,-2.2797,G1
CCOP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1,-2.0594,G1
CCOP(=S)(CC)Oc1cc(Cl)c(Cl)cc1Cl,-5.7524,G1
CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,-3.7443,G4
CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,-3.5213,G3
CCOP(=O)(OCC)O/C(=C\Cl)c1ccc(Cl)cc1Cl,-3.4624,G1
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(Cl)c1,-3.8717,G1
CCCCN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,-4.7584,G3
CCCCOC(N)=O,-0.6571,G3
COC(N)=O,0.964,G1
CCCOC(N)=O,-0.1302,G1
CCC(=O)Nc1ccc(Cl)c(Cl)c1,-2.9864,G5
COP(=S)(OC)SCSc1ccc(Cl)cc1,-5.2939,G1
CNC(=O)Oc1cccc(C)c1,-1.803,G1
N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl,-5.6466,G4
CCOP(=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,-5.0169,G1
COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,-6.0864,G2
CN(C)C(=O)Nc1cccc(C(F)(F)F)c1,-3.4365,G5
CCSC(=O)N1CCCCCC1,-2.2858,G3
CCCC(C)C(=O)Nc1ccc(C)c(Cl)c1,-4.4503,G1
CNC(=O)Oc1cc(C)cc(C(C)C)c1,-3.3575,G1
CNC(=O)Oc1ccccc1C(C)C,-2.6841,G3
COP(=S)(OC)Oc1ccc(C#N)cc1,-3.7232,G1
CNC(=O)Oc1cc(C)cc(C)c1,-2.5813,G1
CON(C)C(=O)Nc1ccc(Br)cc1,-2.895,G1
COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,-6.2375,G3
C#CC(C)N(C)C(=O)Nc1ccc(Cl)cc1,-3.8971,G1
COP1(=S)OCc2ccccc2O1,-3.5714,G3
CCOP(=S)(OCC)Oc1cc(Cl)c(Br)cc1Cl,-5.9521,G1
CCCC(C)(C)C(=O)Nc1ccc(Cl)cc1,-4.0218,G1
CCCOP(=O)(OCCC)Oc1ccc(SC)cc1,-3.3865,G1
CCOP(=S)(Oc1ccc(C#N)cc1)c1ccccc1,-5.7037,G1
CCOP(=S)(OCC)SCSC(C)(C)C,-4.755,G3
CON(C)C(=O)Nc1ccc(Br)c(Cl)c1,-3.9236,G1
Cc1ccc(NC(=O)N(C)C)cc1Cl,-3.4826,G5
CCOP(=O)(Sc1ccccc1)Sc1ccccc1,-3.3305,G1
COP(=S)(OC)Oc1cc(Cl)c(I)cc1Cl,-6.6160000000000005,G1
COP(=S)(Oc1cc(Cl)c(Br)cc1Cl)c1ccccc1,-7.1379,G4
CCOP(=O)(NC(C)C)Oc1ccc(SC)c(C)c1,-2.9648,G3
CCCOP(=S)(OCCC)SCC(=O)N1CCCCC1C,-4.1504,G1
CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,-4.1939,G1
CC(C)OP(=O)(OC(C)C)SCc1ccccc1,-2.8579,G1
CCN(CC)C(=O)SCc1ccc(Cl)cc1,-3.9641,G3
CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,-7.2429,G2
CCCN,1.2283,G1
CC=O,1.3561,G1
CN(C)N=O,1.1303,G1
[O-][n+]1ccccc1,1.0218,G1
CSSC,-1.4969,G5
Cc1cccnc1C,0.0938,G3
Cc1ccnc(C)c1,0.4471,G5
Cc1ccc(C)nc1,-0.03,G3
Cc1ccncc1C,-0.314,G3
Cc1cncc(C)c1,-0.5115,G3
C=Cc1ccccn1,-0.5824,G1
C=Cc1ccncc1,-0.5579,G1
c1ccc(-c2ccccn2)nc1,-1.4206,G1
c1cc(-c2ccncc2)ccn1,-1.5376,G1
c1cnc2c(c1)ccc1ncccc12,-2.6806,G1
c1ccc2nc3ccccc3cc2c1,-3.6691,G1
c1ccc2c(c1)ccc1ncccc12,-3.3574,G3
c1ccc2cnccc2c1,-1.456,G5
c1ccc2nc(-c3ccc4ccccc4n3)ccc2c1,-5.4002,G1
c1ccc2cnncc2c1,-0.4155,G1
CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,-3.8813,G3
Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,-3.9528,G1
CCCCCCc1ccc(O)cc1O,-2.5895,G3
CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,-4.3495,G3
Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl,-4.912,G1
Nc1ccc(N)cc1,-0.4658,G5
COc1cc(-c2ccc(N)c(OC)c2)ccc1N,-3.6098,G1
Cc1ccc(S(C)(=O)=O)cc1,-1.9873,G1
CCN(C=O)CC,0.995,G1
CCOC(=O)[C@H](Cc1c[nH]c2ccccc12)N(C)C=O,-2.2709,G1
C=CS(=O)(=O)Nc1ccccc1,-1.4996,G1
Cc1ccc(NO)cc1,-0.7894,G1
ONc1ccccc1,-0.4359,G3
CCOP(=S)(OCC)SCC[S+]([O-])CC,-1.8609,G1
CCOP(=O)(OCC)SC[S+]([O-])CC,-1.5124,G1
CC[S+]([O-])CCSP(=S)(OC)OC,-0.9137,G1
[O-][S+](CCCl)CCCl,-1.1641,G1
CC[S+]([O-])CSP(=S)(OC(C)C)OC(C)C,-2.3074,G1
CCOP(=S)(OCC)SCS(=O)(=O)C(C)(C)C,-2.8951,G1
CCS(=O)(=O)CC,0.0433,G1
CCS(=O)(=O)CI,-0.9714,G1
CCOS(=O)(=O)c1ccccc1,-2.1308,G1
COS(=O)(=O)c1ccccc1,-1.7419,G1
Cc1ccc(S(=O)(=O)Oc2c(C(=O)c3ccc(Cl)cc3Cl)c(C)nn2C)cc1,-6.8946,G1
Nc1ccc(S(=O)(=O)c2ccc(Cl)cc2)cc1,-4.1267,G1
Nc1ccc(N)c(S(=O)(=O)c2ccccc2C(=O)O)c1,-1.8395,G1
CC(=O)Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,-3.6116,G1
CCC(CC)COC(=O)NS(N)(=O)=O,-1.7487,G1
CCCCOC(=O)NS(N)(=O)=O,-1.0375,G1
CCCCC(CC)COC(=O)NS(N)(=O)=O,-2.402,G1
CC(C)N1C(=O)c2ccccc2NS1(=O)=O,-2.6817,G1
O=C(O)C(=O)c1ccc2c(c1)OCO2,-1.1912,G1
O=C1C(=O)c2ccccc2-c2ccccc21,-4.4435,G1
O=C(O)C(=O)c1c(C(=O)O)cccc1C(=O)O,-0.4541,G1
Cc1cc(=S)n(C)n1-c1ccccc1,-1.6668,G1
N[C@@H](CS/C(Cl)=C/Cl)C(=O)O,-1.4895,G1
CC(=O)CC1=NCCS1,-1.156,G1
C[Si](C)(C)CN,-1.7619999999999998,G1
C[Si](C)(C)CCN,-1.807,G1
CC[Si](CC)(CC)CC,-5.6475,G1
Cc1ccc(P(=O)(O)O)c(C)c1,-1.0938,G1
O=P(O)(O)c1cccc2ccccc12,-1.6194,G1
C[n+]1ccc(-c2cc[n+](C)cc2)cc1.[Cl-].[Cl-],0.4349,G1
[Br-].[Br-].c1cc[n+]2c(c1)-c1cccc[n+]1CC2,0.3133,G1
CCCCOC(=O)N(C)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,-4.5412,G3
CCOC(=O)CCN(SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2)C(C)C,-4.7103,G1
CCCCN(CCCC)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,-6.1033,G1
CC(=O)[O-].[Hg+]c1ccccc1,-1.8868,G3
COCC[Hg+].[Cl-],-0.7709999999999999,G1
CC(=O)[O-].CC(=O)[O-].[Hg+2],-0.1054,G1
C#CC#C,-0.7241,G1
O=C1CC=CS1,-0.2225,G1
COS(=O)(=O)OC,-0.6537,G1
CC(=O)C(=O)c1ccccc1,-1.7558,G1
CC(=O)C(C)=O,0.3661,G1
CCC(=O)C(C)=O,-0.1764,G1
O=C(S)CCCCC(=O)S,-1.7326,G1
COC(=O)OC(C)C(=O)OC,-0.6003,G1
CCOP(=S)(OCC)O/N=C(\C#N)c1ccccc1Cl,-5.2917,G1
NC(=S)c1c(Cl)cccc1Cl,-2.3363,G1
CC(=O)CSC#N,-0.2162,G1
N#CSCC(CSC#N)SC#N,-1.9351,G1
O=S(=O)(O)c1c(Br)c(Br)c(Br)c(Br)c1Br,-2.0061,G1
O=S(=O)([O-])c1ccc2oc3ccccc3c2c1,-0.4655,G1
O=C=O,-1.4748,G1
COc1cccc(N(C)C(=S)Oc2cccc(C(C)(C)C)c2)n1,-6.0139999999999985,G1
O=S1(=O)OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,-5.945,G1
C#CCOS(=O)OC1CCCCC1Oc1ccc(C(C)(C)C)cc1,-5.8457,G3
O=S1OC[C@@H]2[C@H](CO1)C1(Cl)C(Cl)=C(Cl)[C@@]2(Cl)C1(Cl)Cl,-5.9019,G1
O=S1OCCO1,0.2214,G1
CCOP(=S)(OCC)OP(=S)(OCC)OCC,-4.0312,G1
OC(=S)c1cccnc1,-1.3801,G1
CCOC(=S)SC(C)C(=O)O,-1.4489,G1
Brc1cc(Br)cc(Br)c1,-5.6004,G1
Oc1c(Br)cc(Br)cc1Br,-3.6745,G4
Nc1c(Cl)cc(Cl)cc1Cl,-3.6912,G5
O=C(O)C(CO)c1ccccc1,-0.9305,G3
O=C(O)c1ccccc1-c1ccccc1C(=O)O,-2.2839,G1
OCc1ccccc1O,-0.2946,G1
FC(F)(F)Cl,-3.0647,G1
CCCCCCCCBr,-5.0631,G1
FC(F)(F)C(Cl)Br,-1.7043,G3
CC(=O)OC[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H](C=O)OC(C)=O,-2.4154,G1
CC(=O)c1ccc(N)cc1,-1.6058,G3
CN(C)c1nc(N(C)C)nc(N(C)C)n1,-3.3638,G3
Cc1cc(=O)[nH]o1,-0.0666,G1
NC(=S)Nc1cccc2ccccc12,-2.5278,G1
NC(=S)Nc1ccccc1,-1.7898,G3
Clc1cc2c(cc1Cl)Oc1cc(Cl)c(Cl)cc1O2,-9.2068,G2
Clc1c(Cl)c(Cl)c2c(c1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,-12.0605,G3
Clc1cc(Cl)c2c(c1)Oc1c(Cl)cc(Cl)cc1O2,-9.0027,G1
Clc1ccc2c(c1)Oc1ccc(Cl)cc1O2,-7.8292,G1
Clc1cc2c(cc1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,-10.9486,G5
Clc1ccc2c(c1)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,-9.4728,G1
Clc1cc2oc3cc(Cl)c(Cl)cc3c2cc1Cl,-8.6456,G3
Clc1ccc2c(c1)Oc1cc(Cl)c(Cl)c(Cl)c1O2,-8.8744,G3
Clc1cccc(-c2c(Cl)ccc(Cl)c2Cl)c1Cl,-6.7798,G1
O=C(Nc1ccccc1)c1ccccc1O,-3.5885,G1
O=C(OOC(=O)c1ccccc1)c1ccccc1,-4.4252,G2
CC(=O)Nc1ccc(S(N)(=O)=O)cc1,-1.6066,G3
CCC1(c2ccccc2)C(=O)NCNC1=O,-2.64,G1
CN1CC(=O)N=C1N,-0.1499,G1
C[C@H]1C[C@H](C)C(=O)[C@H]([C@H](O)CC2CC(=O)NC(=O)C2)C1,-1.127,G1
O=[N+]([O-])C(Cl)(Cl)Cl,-2.0063,G1
CCC1(c2ccccc2)CCC(=O)NC1=O,-2.3374,G1
O=[N+]([O-])O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O[N+](=O)[O-],-2.6328,G1
O=c1ccc(=O)[nH][nH]1,-1.2714,G3
Cc1cc(N)nc(C)n1,-1.2843,G1
CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,-3.8124,G4
CC(C)(S)[C@@H](N)C(=O)O,-0.1285,G1
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,-4.4289,G2
O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,-2.1114,G5
O=C1C[C@@H]2OCC=C3CN4CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46,-3.3202,G1
Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,-0.6286,G5
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,-4.1546,G3
CN(C)CCCN1c2ccccc2Sc2ccccc21,-4.3017,G2
Cc1cc(=O)n(-c2ccccc2)n1C,-0.5642,G4
CC(CN1c2ccccc2Sc2ccccc21)N(C)C,-4.2597,G5
O=C1NCCN1c1ncc([N+](=O)[O-])s1,-3.2169,G1
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,-4.1488,G1
Nc1ncnc2c1ccn2C1OC(CO)C(O)C1O,-1.9515,G1
Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,-2.4248,G5
C=CCC1(C(C)CCC)C(=O)NC(=S)NC1=O,-3.4585,G1
